0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,gesture
-1.4065355932406216,-0.0756321688045521,1.0436303842919432,0.20318820053486955,0.15071592718526508,0.373452201941781,-1.3006573388695462,-0.011047308958181679,1.072615149767655,0.6177439388034262,-0.008542679686839066,0.532424610695944,0.6410378680290648,0.19311017826772262,3.096077477561721,0.06085272737215167,-0.47171973571199916,0.555676087353584,0.29384361133252657,-0.05232423490718969,-1.5759721898736823,-0.11257231439135278,-1.951433150267153,-0.6397669890873593,0.04690022355612639,0.8894062705890176,1.4158067034568849,2.2518974627014825,2.3736073819305976,0.08719409686735045,2.936796158954693,1.3386944280478936,-0.007035033511882471,-0.7037881480191754,-1.5827390142557085,-3.8184609060175445,-0.47886120922552644,-0.23452192152012685,-2.8923158543759246,0.6084289599175813,0.8482665007382212,0.5922601200743811,0.28884430374640024,1.901723865060607,0.29329269317366324,0.1206624512708687,1.0547918814175852,-1.244529295508472,-0.6385616377417602,-0.04885824213197427,1.0257157646679842,0.19189289136873436,-0.2904056948781236,0.2691404159653564,-3.0523232426368057,0.11792596599558111,-0.06325879884534419,0.2431421290861259,-0.07115800354712229,1.921139051200045,-0.8818715303368002,-0.6362056812261353,-3.2575341712760637,-0.6467096967531702,-2.0253022423010814,0
0.09770102409160239,0.5263931570472725,0.2911722456073749,-0.9174825227855375,0.8095450902969792,-0.009482289448242037,1.4464624574099725,1.6132567062792782,-0.19028274028986403,0.3050220071768759,-1.1255501382513322,-1.2106766643825022,-0.4148152757399899,-0.09307189932543866,0.42337947744146004,0.1834500484702746,0.15377853368004327,-3.7563289850446684,0.29384361133252657,0.5126510386828282,0.11812207342291915,-0.013936998962400873,-0.6701553647702506,-0.13723353436247532,0.48455400681877836,4.069416285680203,0.6622559725328482,1.0906968377274386,-0.21924244987017263,0.03847119158218621,-1.4001133216682806,-1.0763043454237675,-0.772263156991342,-0.38842470255521694,-1.205020715848263,0.22514776897703448,-0.14573874703072118,-0.13868595679191587,0.14916865845568744,-0.8131671490922718,0.1000142154456178,-0.6703331809371537,1.7763508478236834,-0.6577259191879069,-0.16848179378786649,0.21757202449380914,-0.22979223404803817,0.6312921038451375,0.35017301324512046,-0.36867391498852387,-0.832510179636241,2.1691483923007757,0.03929886468172829,0.07945241622956785,-0.04956979667370536,0.24587599710311206,0.040641452566999636,0.8572693159086093,0.3039433307853482,-1.4914608339833353,0.046261991431996545,-0.14250255791924638,-1.116437524200028,-0.39407657223728537,-2.0253022423010814,0
-0.10286385821936081,-0.3766448317304645,-0.8375149624194775,0.20318820053486955,-0.37634740330410615,-0.009482289448242037,0.38987792037938845,0.23884561646296598,-0.08504124945173744,0.6177439388034262,0.7361289593561564,2.2755258857743903,-0.018870346826594393,0.0023221265389484266,-2.4549106765342055,-0.9199258414128317,0.049528822114702865,0.555676087353584,-1.1780513668068568,-2.0297376924722523,0.5247046966141035,-0.06325465667687682,-0.2430627696046166,1.4960001934933975,-0.06251322225953661,-1.6546017414839307,-0.09129475839118857,-1.8123047247076711,-0.21924244987017263,0.47697733914866447,2.148267162477789,-2.0931459342539407,0.10228326984232602,1.5037559702285341,1.0612890745964094,0.22514776897703448,-0.6787346865424095,0.005067990300400638,0.36641755222937406,0.2207209301876213,-0.00687896816761127,-0.6703331809371537,0.660720939765721,0.764190627616823,-0.23444957763951357,-0.21852105500942268,-1.5143763495136615,1.3816206635865813,0.13045420191470253,0.9105887764376744,1.0257157646679842,1.6042182491773354,1.0284125433612838,-0.06281358357227358,1.2373245373104806,-0.9056742828646663,0.040641452566999636,1.471396502731093,-0.4462593378795927,1.0679890799042,-0.08632851167783157,0.05497869140350917,-2.8293148418608567,-0.5203931344952278,-2.0253022423010814,0
-0.10286385821936081,-0.0756321688045521,0.2911722456073749,-3.1588239694263516,0.08483301087409369,0.08625133339926373,0.17856101297327162,-0.13599377166875554,0.12544173222451577,-1.2585876509558755,0.36379313983465866,1.6944921274149083,0.24509293911566926,0.05001913947114196,-1.8381342149679913,0.9190339750590121,0.15377853368004327,0.8636764496677449,-0.810077622272011,-2.59471296606227,-0.22069677923640113,-0.21120762982030472,-3.446257233346872,-0.8910337164498013,0.04690022355612639,-1.6546017414839307,-2.351946951163299,-0.6511040997336273,0.04669086621195769,0.4282544338635002,0.9654736677624324,-0.18656795519736596,-0.11635333686609098,-0.7037881480191754,1.0612890745964094,1.6692937243322412,-0.2789877319086433,-0.18660393915602136,-4.195809217018045,0.4791929500075946,-0.00687896816761127,-0.6703331809371537,-0.0830323322729205,1.617340555699661,0.3592604770253104,-0.07315669517501208,1.482986586572793,-0.86936501563775,0.35017301324512046,1.230404449294224,0.2824253869462941,-0.09057218019298581,0.30306251232960973,-0.11023558350622073,-0.2640521856710697,0.8856261526407666,-0.27105930167003184,0.2431421290861259,0.3039433307853482,-2.0602274815138983,-1.0144620334466283,0.10434900373419806,0.8105494581684041,-1.0256593835269976,-2.0253022423010814,0
0.09770102409160239,-0.978670157582289,-0.4612858930771934,-1.4778178844457408,-0.37634740330410615,0.038384521975510844,-1.7232911536817797,-0.26094023437932934,0.12544173222451577,0.6177439388034262,0.7361289593561564,1.6944921274149083,0.24509293911566926,-0.23616293812201927,-0.6045812918355633,1.409423259451504,-0.05472088945063755,-1.600326448845542,-0.44210387773716514,1.925089222657873,-0.35622432030012924,-0.21120762982030472,-1.7378868526843358,-1.1423004438122433,0.48455400681877836,0.8894062705890176,1.0390313379948666,0.8003966814839276,0.24614085327355542,0.28208571800800747,3.1339284080739196,0.5760632364252639,0.10228326984232602,1.1883925247645757,-0.8273024174408177,-0.06368142209400689,0.5205061773588893,0.005067990300400638,1.2354131273241205,0.2207209301876213,-0.4344517026205275,-0.6703331809371537,0.660720939765721,-1.2264925379097988,-1.3559019031175144,-0.02470190856354189,1.482986586572793,-0.3691459758101209,0.020594796249493563,-2.607383624984371,-0.08921980191455092,3.016543606985936,2.0175262220408396,0.126874416163515,-1.1219817416605269,-0.26592412732701165,0.2484419553916873,2.392587282964818,1.0541459994502893,-0.6383108626874902,-0.2852142663425737,-0.0437619332578686,0.1682204640455934,2.3848877974374476,-2.0253022423010814,0
0.5991132298690104,0.22538049412136021,-0.08505682373490923,-0.357147161125334,0.15071592718526508,-0.39241678083826514,0.38987792037938845,0.7386314673052613,0.2306832230626424,-0.633143787702775,-1.8702217772943277,-0.9201597852027612,-0.21684281128329214,0.47929225586088386,0.8345637851522694,-0.18434191482409415,0.049528822114702865,0.24767572503942314,1.76573858947191,1.925089222657873,-1.9825548130648665,-1.8386903343980112,0.6111224207266516,1.6216335571746185,0.9222077900814304,0.571405269079899,0.2854806070708298,-0.36080394349011635,1.3098741176020767,1.2078209184261282,0.5712091695239802,0.5760632364252639,-0.22567164022029945,0.5576656338366586,-0.8273024174408177,-0.3525106131650482,-0.6121101941034485,0.3404938668491391,-0.719826916639059,0.2207209301876213,0.42069376628530497,0.5922601200743811,0.28884430374640024,-0.6577259191879069,0.6231316124318989,0.1691172378823389,-0.015694881470434317,0.38118258393132287,-1.297718071733014,-2.2875679521278216,0.6540705758071392,0.4743579629304545,-0.4222875187020643,0.126874416163515,-0.9074993526631625,-1.2895243761872592,-2.2451640785045646,0.5502057224973675,-0.07115800354712229,-0.06954421515692674,-1.5448240458859408,-1.228649429194402,0.5964397934608006,-0.015126885463458136,-1.0040790179805306,1
3.206456699911532,1.4294311458250095,1.0436303842919432,-0.357147161125334,2.522500914387436,0.7085198819080512,0.6011948277855053,0.988524392726409,-0.08504124945173744,1.5559097336830772,0.7361289593561564,0.532424610695944,0.5090562250579329,1.2424444627759805,0.21778732358605543,0.5512420117646433,1.8217739187254898,-1.600326448845542,-2.64994634494624,-2.312225329267261,-0.5595156318957214,-0.06325465667687682,-1.7378868526843358,-1.5192005348559063,-1.5943014636788186,-1.0185997384656937,0.6622559725328482,1.3809969939709497,-0.8840757400754984,-0.7410952929804417,0.5712091695239802,0.9573788322365788,-2.4120377073044694,0.24230218837270007,1.0612890745964094,0.22514776897703448,-0.41223671678656537,-0.28243990388423235,0.36641755222937406,-1.2008751788222318,2.558557438549886,1.2235567705801484,-0.0830323322729205,-0.373342609826961,-0.10251400993621937,-0.4123402014553035,-0.015694881470434317,0.881401623758952,-0.9681398547373872,1.230404449294224,1.3973609535288292,0.4743579629304545,1.0284125433612838,0.5062504156350922,0.16491259232365896,-0.3938741584345426,1.4952449723398133,0.8572693159086093,-0.07115800354712229,-0.6383108626874902,-0.48410002100731586,0.005608379072820281,-0.47410853007721726,-0.14144344772140055,-1.0040790179805306,1
-0.9051233874632136,-1.881708146360026,1.0436303842919432,-0.0769794802952322,-0.9034107337934774,-0.39241678083826514,0.17856101297327162,0.6136850045946874,0.6516491864151488,-0.007699924449674426,-1.1255501382513322,-0.33912602684327914,1.960854297740383,1.2424444627759805,0.012195169730650749,-0.6747311992165859,0.6750270915067453,-0.06032463727473773,0.29384361133252657,1.0776263122728462,-0.35622432030012924,0.8244631821836904,-0.02951647202179956,1.1191001024497345,-2.5790224760197855,-1.6546017414839307,-1.598396220239262,0.5100965252404166,0.7115241564172835,-0.15642042955847077,-0.41445207607215023,-1.7118303384426257,1.3047846067386193,0.5576656338366586,1.0612890745964094,1.6692937243322412,0.18738371516408406,-1.959569286627925,0.8009153397767472,2.2884970887474076,1.4896256024175956,0.2766117948214974,1.4044742118043625,0.19542400889493097,-2.5433220124471623,-1.3814359336847075,-0.44388958662564204,-0.6192554957239355,-1.9568745057242678,-1.3281209335581727,-2.3190909350796214,-0.9379673948781463,0.698707983801432,0.2217184160314093,-1.1219817416605269,-1.545424438402321,-1.1022613129687824,-1.599239431381324,0.3039433307853482,0.21483910860835492,0.4440335007614809,0.10434900373419806,-0.2599988653696137,-0.26776000997934296,-1.0040790179805306,1
-1.3062531520851401,-0.978670157582289,-1.5899731011040459,-0.357147161125334,0.4801305087411221,1.0914543732980742,1.4464624574099725,0.23884561646296598,-0.29552423112799064,-0.007699924449674426,-0.008542679686839066,0.24190773151620296,-0.5467969187111217,0.05001913947114196,-0.6045812918355633,-0.06174459372597124,-1.9312156976267651,-0.3683249995888986,1.0297911004022182,1.0776263122728462,-0.2884605497682652,-0.852337180108492,-0.2430627696046166,-1.0166670801310222,2.4539960315007123,0.8894062705890176,0.2854806070708298,-0.6511040997336273,1.110424130540479,0.5744231497189929,0.37407692040475415,1.2115892294441222,-0.8815814603455504,-1.0191515934831339,1.8167256714113,0.22514776897703448,-0.9452326562982537,-0.6657837627970764,-0.719826916639059,0.7376649698275679,-1.28959717152636,-0.6703331809371537,-2.686168784408166,-1.2264925379097988,0.16135712547036904,2.1557634889526174,-0.015694881470434317,-0.3691459758101209,1.8882046925580458,1.5502201221507736,-0.46086499077539594,-0.09057218019298581,0.5008852480655209,1.2650024145782466,0.5938773703183876,1.781276370393483,0.2484419553916873,0.5502057224973675,1.0541459994502893,0.4992224323736366,-0.4178047694524018,-0.9324275552102685,-0.9023278594924244,-0.39407657223728537,-1.0040790179805306,1
2.504479611823161,2.031456471676834,-0.8375149624194775,-0.357147161125334,0.8095450902969792,1.3307884304168387,1.023828642597739,2.8627213333850166,-1.4531806303473833,-1.884031514208976,0.7361289593561564,0.24190773151620296,0.5090562250579329,0.5269892687930774,0.21778732358605543,-0.5521338781184629,-0.26322031258131834,-0.3683249995888986,0.6618173558673723,0.5126510386828282,-1.0338620256187698,-0.16188997210582873,0.18402982556101746,-0.5141336254061384,-1.4848880178631556,-1.0185997384656937,-0.09129475839118857,0.5100965252404166,1.6422907627047396,1.597604160707442,0.37407692040475415,-0.31367315380113764,-0.007035033511882471,0.24230218837270007,-0.8273024174408177,-0.6413398042360896,0.18738371516408406,0.9634276375825106,0.14916865845568744,-0.5546951292722986,1.8103051532572827,1.8548534210859158,2.148227483843004,2.186107174421553,-2.0155797416339856,-1.526800293519118,0.6265971762623773,2.006894463371118,-0.6385616377417602,-2.2875679521278216,-0.08921980191455092,-0.6555023233164262,-1.279519373557679,-2.101959580732001,-1.5509465196552554,-1.673374469509852,-2.3490643299169083,1.164332909319851,0.3039433307853482,0.7836057561389183,-0.21891901478765968,-0.9817978675409574,-0.2599988653696137,-0.6467096967531702,-1.0040790179805306,1
